"PM15B","A01-04","Procaine","wall, cephalosporin","","","","","D00740","CAS 51-05-8"
"PM15B","A05-08","Guanidine hydrochloride","membrane, chaotropic agent","","","","","","CAS 50-01-1"
"PM15B","A09-12","Cefmetazole","wall, cephalosporin","","","","","D00910","CAS 56796-39-5"
"PM15B","B01-04","D-Cycloserine","wall","","","","","D00877","CAS 68-41-7"
"PM15B","B05-08","EDTA","chelator, hydrophilic","","","","","","CAS 6381-92-6"
"PM15B","B09-12","5,7-Dichloro-8-hydroxyquinaldine","chelator, lipophilic","","","","","","CAS 72-80-0"
"PM15B","C01-04","5,7-Dichloro-8-hydroxyquinoline","chelator, lipophilic","","","","","","CAS 773-76-2"
"PM15B","C05-08","Fusidic acid, sodium salt","protein synthesis, elongation factor","","","","","D04281","CAS 751-94-0"
"PM15B","C09-12","1,10-Phenanthroline Monohydrate","chelator, lipophilic","","","","","C00604","CAS 5144-89-8"
"PM15B","D01-04","Phleomycin","DNA damage, oxidation","","","","","","CAS 11006-33-0"
"PM15B","D05-08","Domiphen bromide","membrane, detergent, cationic, fungicide","","","","","D01588","CAS 538-71-6"
"PM15B","D09-12","Nordihydroguaiaretic acid","lipoxygenase, fungicide","","","","","C10719","CAS 500-38-9"
"PM15B","E01-04","Alexidine","membrane, electron transport, biguanide","","","","","D02804","CAS 22573-93-9"
"PM15B","E05-08","5-Nitro-2-furaldehyde semicarbazone (Nitrofurazone)","nitro compound, oxidizing agent, DNA damage","","","","","D00862","CAS 59-87-0"
"PM15B","E09-12","Methyl viologen","oxidizing agent","","","","","","CAS 1910-42-5"
"PM15B","F01-04","3,4-Dimethoxybenzyl alcohol","oxidizing agent, free radical-peroxidase substrate","","","","","C21420","CAS 93-03-8"
"PM15B","F05-08","Oleandomycin, phosphate salt","protein synthesis, 50S ribosomal subunit, macrolide","","","","","D02186","CAS 7060-74-4"
"PM15B","F09-12","Puromycin","protein synthesis, 30S ribosomal subunit, premature chanin termination","","","","","D05655","CAS 58-58-2"
"PM15B","G01-04","Carbonyl-cyanide m-chlorophenylhydrazone (CCCP)","respiration, ionophore, H+","","","","","C11164","CAS 555-60-2"
"PM15B","G05-08","Sodium Azide","respiration, uncoupler","","","","","","CAS 26628-22-8"
"PM15B","G09-12","Menadione, sodium bisulfite","respiration, uncoupler","","","","","D08177","CAS 130-37-0"
"PM15B","H01-04","2-Nitroimidazole","nitro compound, oxidizing agent, ribonucleotide DP reductase inhibitor","","","","","C14531","CAS 527-73-1"
"PM15B","H05-08","Hydroxyurea","ribonucleotide DP reductase inhibitor, antifolate (inhibits thymine and methionine synthesis)","","","","","D00341","CAS 127-07-1"
"PM15B","H09-12","Zinc chloride","toxic cation","","","","","D02058","CAS 7646-85-7"
