"PM23A","A01-04","Benzethonium Chloride","membrane, detergent, cationic","","","","","D01140","CAS 121-54-0"
"PM23A","A05-08","Chlorpromazine","membrane, phenothiazine, efflux pump inhibitor, anti-psychotic","","","","","D00789","CAS 69-09-0"
"PM23A","A09-12","Ammonium Sulfate","toxic cation","","","","","D08853","CAS 7783-20-2"
"PM23A","B01-04","Cadmium Chloride","toxic cation","","","","","","CAS 7790-78-5"
"PM23A","B05-08","Dequalinium chloride","ion channel inhibitor, K+","","","","","D01575","CAS 522-51-0"
"PM23A","B09-12","Doxycycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D02129","CAS 10592-13-9"
"PM23A","C01-04","Glycine hydrochloride","wall","","","","","","CAS 6000-43-7"
"PM23A","C05-08","Hydroxylamine","DNA damage, mutagen, antifolate (inhibits thymine and methionine synthesis)","","","","","C11598","CAS 5470-11-1"
"PM23A","C09-12","Poly-L-lysine","membrane, detergent, cationic","","","","","","CAS 26124-78-7"
"PM23A","D01-04","Chromium (III) chloride","toxic cation","","","","","","CAS 10060-12-5"
"PM23A","D05-08","Cobalt (II) chloride","toxic cation","","","","","","CAS 7791-13-1"
"PM23A","D09-12","Cupric chloride","toxic cation","","","","","D03612","CAS 10125-13-0"
"PM23A","E01-04","Sodium metaborate","toxic anion","","","","","","CAS 15293-77-3"
"PM23A","E05-08","Sodium metaperiodate","toxic anion, oxidizing agent","","","","","","CAS 7790-28-5"
"PM23A","E09-12","Sodium Arsenite","toxic anion","","","","","","CAS 7784-46-5"
"PM23A","F01-04","Sodium Azide","respiration, uncoupler","","","","","","CAS 26628-22-8"
"PM23A","F05-08","Sodium Caprylate","respiration, ionophore, H+","","","","","D08999","CAS 1984-06-1"
"PM23A","F09-12","Sodium Cyanate","toxic anion","","","","","","CAS 917-61-3"
"PM23A","G01-04","Sodium Nitrite","toxicity, nitrite","","","","","D05865","CAS 7632-00-0"
"PM23A","G05-08","Sodium orthovanadate","toxic anion, PO4 analog","","","","","","CAS 13721-39-6"
"PM23A","G09-12","2-Deoxy-D-glucose","transport, sugar","","","","","C00586","CAS 154-17-6"
"PM23A","H01-04","Sodium Selenate","toxic anion, SO4 analog","","","","","","CAS 13410-01-0"
"PM23A","H05-08","Sodium Cyanide","toxic anion","","","","","","CAS 143-33-9"
"PM23A","H09-12","Sodium Thiosulfate","toxic anion, reducing agent","","","","","C00320","CAS 7772-98-7"
