"PM12B","A01-04","Penicillin G","wall, lactam","","","","","D00868","CAS 69-57-8"
"PM12B","A05-08","Tetracycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D02122","CAS 64-75-5"
"PM12B","A09-12","Carbenicillin","wall, lactam","","","","","D02190","CAS 4800-94-6"
"PM12B","B01-04","Oxacillin","wall, lactam","","","","","D00929","CAS 7240-38-2"
"PM12B","B05-08","Penimepicycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D07233","CAS 4599-60-4"
"PM12B","B09-12","Polymyxin B","membrane, cyclic peptide","","","","","D01066","CAS 1405-20-5"
"PM12B","C01-04","Paromomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00868","CAS 1263-89-4"
"PM12B","C05-08","Vancomycin","wall","","","","","D00926","CAS 1404-93-9"
"PM12B","C09-12","DL-Serine hydroxamate","tRNA synthetase","","","","","","CAS 55779-32-3"
"PM12B","D01-04","Sisomicin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D02181","CAS 53179-09-2"
"PM12B","D05-08","Sulfamethazine","folate antagonist, PABA analog","","","","","D08539","CAS 1981-58-4"
"PM12B","D09-12","Novobiocin","DNA topoisomerase","","","","","D01209","CAS 1476-53-5"
"PM12B","E01-04","2,4-Diamino-6,7-diisopropylpteridine","folate antagonist, vibriostatic agent","","","","","","CAS 84176-65-8"
"PM12B","E05-08","Sulfadiazine","folate antagonist, PABA analog","","","","","D05949","CAS 547-32-0"
"PM12B","E09-12","Benzethonium Chloride","membrane, detergent, cationic","","","","","D01140","CAS 121-54-0"
"PM12B","F01-04","Tobramycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00063","CAS 32986-56-4"
"PM12B","F05-08","Sulfathiazole","folate antagonist, PABA analog","","","","","D01047","CAS 144-74-1"
"PM12B","F09-12","5-Fluoroorotic acid","nucleic acid analog, pyrimidine","","","","","","CAS 207291-81-4"
"PM12B","G01-04","Spectinomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00869","CAS 21736-83-4"
"PM12B","G05-08","Sulfamethoxazole","folate antagonist, PABA analog","","","","","D00447","CAS 723-46-6"
"PM12B","G09-12","L-Aspartic-b-hydroxamate","tRNA synthetase","","","","","","CAS 1955-68-6"
"PM12B","H01-04","Spiramycin","protein synthesis, 50S ribosomal subunit, macrolide","","","","","D05908","CAS 8025-81-8"
"PM12B","H05-08","Rifampicin","RNA polymerase","","","","","D00211","CAS 13292-46-1"
"PM12B","H09-12","Dodecyltrimethyl ammonium bromide","membrane, detergent, cationic","","","","","C20389","CAS 1119-94-4"
