"PM19","A01-04","Josamycin","protein synthesis, 50S ribosomal subunit, macrolide","","","","","D01235","CAS 16846-24-5"
"PM19","A05-08","Gallic acid","respiration, ionophore, H+","","","","","C01424","CAS 149-91-7"
"PM19","A09-12","Coumarin","DNA intercalator","","","","","D07751","CAS 91-64-5"
"PM19","B01-04","Methyltrioctylammonium chloride","membrane, detergent, cationic","","","","","","CAS 5137-55-3"
"PM19","B05-08","Harmane","imidazoline binding sites, agonist","","","","","","CAS 486-84-0"
"PM19","B09-12","2,4-Dintrophenol","respiration, ionophore, H+","","","","","C02496","CAS 51-28-5"
"PM19","C01-04","Chlorhexidine diacetate","membrane, electron transport","","","","","D07669","CAS 56-95-1"
"PM19","C05-08","7-Hydroxycoumarin","DNA intercalator","","","","","C09315","CAS 93-35-6"
"PM19","C09-12","trans-Cinnamic acid","respiration, ionophore, H+","","","","","","CAS 140-10-3"
"PM19","D01-04","Tetraethylthiuram disulfide","nucleic acid inhibitor, purine","","","","","D00131","CAS 97-77-8"
"PM19","D05-08","INT","respiration","","","","","","CAS 146-68-9"
"PM19","D09-12","Phenyl-methylsulfonyl-fluoride (PMSF)","protease inhibitor, serine","","","","","C06747","CAS 329-98-6"
"PM19","E01-04","FCCP","respiration, ionophore, H+","","","","","","CAS 370-86-5"
"PM19","E05-08","DL-Thioctic acid","Reducing agent","","","","","D00086","CAS 1077-28-7"
"PM19","E09-12","2-Hydroxy-1,4-Naphthoquinone","oxidizing agent","","","","","","CAS 83-72-7"
"PM19","F01-04","Phenethicilllin","wall, lactam","","","","","D01178","CAS 132-93-4"
"PM19","F05-08","Blasticidin S","protein synthesis","","","","","C02010","CAS 3513-03-9"
"PM19","F09-12","Sodium Caprylate","respiration, ionophore, H+","","","","","D08999","CAS 1984-06-1"
"PM19","G01-04","Lauryl sulfobetaine (N-Dodecyl-N,N-dimethyl-3- ammonio-1-propanesulfonate)","membrane, detergent, zwitterionic","","","","","","CAS 14933-08-5"
"PM19","G05-08","Dihydrostreptomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D02512","CAS 5490-27-7"
"PM19","G09-12","Hydroxylamine","DNA damage, mutagen, antifolate (inhibits thymine and methionine synthesis)","","","","","C11598","CAS 5470-11-1"
"PM19","H01-04","Hexammine cobalt (III) chloride","DNA synthesis","","","","","","CAS 10534-89-1"
"PM19","H05-08","a-Monothioglycerol","reducing agent, thiol, adenosyl methionine antagonist","","","","","D05075","CAS 96-27-5"
"PM19","H09-12","Polymyxin B","membrane, cyclic peptide","","","","","D01066","CAS 1405-20-5"
