"PM21D","A01-04","Guanidine hydrochloride","membrane, chaotropic agent","","","","","","CAS 50-01-1"
"PM21D","A05-08","2,2`-Dipyridyl","chelator, lipophilic","","","","","","CAS 366-18-7"
"PM21D","A09-12","Promethazine","membrane, phenothiazine, efflux pump inhibitor, anti-psychotic","","","","","D00480","CAS 58-33-3"
"PM21D","B01-04","Nystatin","membrane, increase permeability, Na+ K+ H+","","","","","D00202","CAS 1400-61-9"
"PM21D","B05-08","Dodecyltrimethyl ammonium bromide","membrane, detergent, cationic","","","","","C20389","CAS 1119-94-4"
"PM21D","B09-12","Protamine sulfate","membrane, nonspecific binding","","","","","D02224","CAS 53597-25-4"
"PM21D","C01-04","Cetylpyridinium chloride","membrane, detergent, cationic","","","","","D01062","CAS 6004-24-6"
"PM21D","C05-08","Domiphen bromide","membrane, detergent, cationic, fungicide","","","","","D01588","CAS 538-71-6"
"PM21D","C09-12","L-Aspartic acid b-hydroxamate","tRNA synthetase","","","","","","CAS 1955-68-6"
"PM21D","D01-04","1-Hydroxypyridine-2-thione (pyrithione)","biofilm inhibitor, chelator, anti-fungal","","","","","D05662","CAS 3811-73-2"
"PM21D","D05-08","EDTA","chelator, hydrophilic","","","","","","CAS 6381-92-6"
"PM21D","D09-12","Sodium Dichromate","toxic anion, SO4 analog","","","","","","CAS 7789-12-0"
"PM21D","E01-04","Compound 48/80","cyclic AMP phosphodiesterase inhibitor","","","","","","CAS 94724-12-6"
"PM21D","E05-08","Manganese chloride","toxic cation","","","","","","CAS 13446-34-9"
"PM21D","E09-12","Magnesium chloride","toxic cation","","","","","D04834","CAS 7791-18-6"
"PM21D","F01-04","Copper (II) sulfate","toxic cation","","","","","D03613","CAS 7758-99-8"
"PM21D","F05-08","Neomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D01618","CAS 1405-10-3"
"PM21D","F09-12","D-Cycloserine","wall","","","","","D00877","CAS 68-41-7"
"PM21D","G01-04","Sodium Selenite","toxic anion","","","","","D10530","CAS 10102-18-8"
"PM21D","G05-08","Nickel chloride","toxic cation","","","","","C14711","CAS 7791-20-0"
"PM21D","G09-12","Trifluoperazine","membrane, phenothiazine, efflux pump inhibitor, anti-psychotic","","","","","D00799","CAS 440-17-5"
"PM21D","H01-04","Diamide","oxidizes sulfhydryls, depletes glutathione","","","","","","CAS 10465-78-8"
"PM21D","H05-08","Thiourea","membrane, chaotropic agent","","","","","C14415","CAS 62-56-6"
"PM21D","H09-12","Zinc chloride","toxic cation","","","","","D02058","CAS 7646-85-7"
