"PM18B","A01-04","Ketoprofen","biofilm inhibitor, anti-capsule agent, prostaglandin syntetase inhibitor","","","","","D00132","CAS 22071-15-4"
"PM18B","A05-08","Sodium pyrophosphate","chelator, hydrophilic","","","","","D05873","CAS 13472-36-1"
"PM18B","A09-12","Thiamphenicol","protein synthesis, amphenicol","","","","","D01407","CAS 15318-45-3"
"PM18B","B01-04","3,4,4`-Trichlorocarbanilide","fungicide","","","","","D06223","CAS 101-20-2"
"PM18B","B05-08","Pipemidic Acid","DNA topoisomerase","","","","","D08379","CAS 51940-44-4"
"PM18B","B09-12","Azathioprine","nucleic acid analog, purine","","","","","D00238","CAS 446-86-6"
"PM18B","C01-04","Poly-L-lysine","membrane, detergent, cationic","","","","","","CAS 26124-78-7"
"PM18B","C05-08","Sulfisoxazole","folate antagonist, PABA analog","","","","","D00450","CAS 127-69-5"
"PM18B","C09-12","Pentachlorophenol","respiration, ionophore, H+","","","","","C02575","CAS 87-86-5"
"PM18B","D01-04","Sodium metaarsenite","toxic anion","","","","","","CAS 7784-46-5"
"PM18B","D05-08","Sodium bromate","toxic anion","","","","","","CAS 7789-38-0"
"PM18B","D09-12","Sodium cyanide","toxic anion","","","","","","CAS 143-33-9"
"PM18B","E01-04","Sodium metasilicate","toxic anion","","","","","","CAS 13517-24-3"
"PM18B","E05-08","Sodium metaperiodate","toxic anion, oxidizing agent","","","","","","CAS 7790-28-5"
"PM18B","E09-12","Antimony(III) chloride","toxic cation","","","","","","CAS 10025-91-9"
"PM18B","F01-04","Semicarbazide hydrochloride","amine oxidase inhibitor, carcinogen","","","","","C19521","CAS 563-41-7"
"PM18B","F05-08","Tinidazole","nitro compound, oxidizing agent, DNA damage","","","","","D01426","CAS 19387-91-8"
"PM18B","F09-12","Aztreonam","wall, lactam","","","","","D00240","CAS 78110-38-0"
"PM18B","G01-04","Nifedipine","ion channel inhibitor, Ca++","","","","","D00437","CAS 21829-25-4"
"PM18B","G05-08","Guanazole","ribonucleotide DP reductase inhibitor","","","","","","CAS 1455-77-2"
"PM18B","G09-12","Myricetin","DNA & RNA synthesis, polymerase inhibitor","","","","","C10107","CAS 529-44-2"
"PM18B","H01-04","Colchicine","microtubule, tubulin polymerization, secretion","","","","","D00570","CAS 64-86-8"
"PM18B","H05-08","2-Phenylphenol","DNA intercalator","","","","","D08367","CAS 90-43-7"
"PM18B","H09-12","Plumbagin","oxidizing agent","","","","","C10387","CAS 481-42-5"
