"PM27","A01-04","Nalidixic acid","DNA topoisomerase","","","","","D00183","CAS 3374-05-8"
"PM27","A05-08","Aurintricarboxylic acid","DNA topoisomerase","","","","","","CAS 569-58-4"
"PM27","A09-12","Colistin","membrane, cyclic peptide","","","","","D02138","CAS 1264-72-8"
"PM27","B01-04","DL-3-Phenyllactic acid","antimicrobial","","","","","","CAS 828-01-3"
"PM27","B05-08","Poly-L-lysine","membrane, detergent, cationic","","","","","","CAS 26124-78-7"
"PM27","B09-12","D-Serine","inhibits 3PGA dehydrogenase (L-serine and pantothenate synthesis)","","","","","C00740","CAS 312-84-5"
"PM27","C01-04","Sodium metaarsenite","toxic anion","","","","","","CAS 7784-46-5"
"PM27","C05-08","Sodium metasilicate","toxic anion","","","","","","CAS 13517-24-3"
"PM27","C09-12","Sodium metaperiodate","toxic anion, oxidizing agent","","","","","","CAS 7790-28-5"
"PM27","D01-04","Demeclocycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D00290","CAS 64-73-3"
"PM27","D05-08","Gentamicin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D01063","CAS 1405-41-0"
"PM27","D09-12","Tobramycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00063","CAS 32986-56-4"
"PM27","E01-04","4-Aminopyridine","ion channel inhibitor, K+","","","","","D04127","CAS 504-24-5"
"PM27","E05-08","trans-Cinnamic acid","respiration, ionophore, H+","","","","","","CAS 140-10-3"
"PM27","E09-12","Myriocin","sphingolipid synthesis, antifungal","","","","","","CAS 35891-70-4"
"PM27","F01-04","Piperine","antimicrobial, from plants","","","","","","CAS 94-62-2"
"PM27","F05-08","(+) Catechin","antifungal, from plants","","","","","C06562","CAS 88191-48-4"
"PM27","F09-12","Coumarin","DNA intercalator","","","","","D07751","CAS 91-64-5"
"PM27","G01-04","m-Cresol","membrane","","","","","D04951","CAS 108-39-4"
"PM27","G05-08","Myricetin","DNA & RNA synthesis, polymerase inhibitor","","","","","C10107","CAS 529-44-2"
"PM27","G09-12","Pentachlorophenol","respiration, ionophore, H+","","","","","C02575","CAS 87-86-5"
"PM27","H01-04","Sorbic acid","respiration, ionophore, H+","","","","","D05892","CAS 110-44-1"
"PM27","H05-08","Tamoxifen","protein kinase effector, antifungal, HSP90","","","","","D08559","CAS 10540-29-1"
"PM27","H09-12","Thymol","respiration, ionophore, H+, fungicide","","","","","D01039","CAS 89-83-8"
