"PM12A","A01-04","Penicillin G","wall, lactam","","","","","D00868","CAS 69-57-8"
"PM12A","A05-08","Oxacillin","wall, lactam","","","","","D00929","CAS 7240-38-2"
"PM12A","A09-12","Paromomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00868","CAS 1263-89-4"
"PM12A","B01-04","Sisomicin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D02181","CAS 53179-09-2"
"PM12A","B05-08","Streptomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D01350","CAS 3810-74-0"
"PM12A","B09-12","Tobramycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00063","CAS 32986-56-4"
"PM12A","C01-04","Spectinomycin","protein synthesis, 30S ribosomal subunit, aminoglycoside","","","","","D00869","CAS 21736-83-4"
"PM12A","C05-08","Spiramycin","protein synthesis, 50S ribosomal subunit, macrolide","","","","","D05908","CAS 8025-81-8"
"PM12A","C09-12","Tetracycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D02122","CAS 64-75-5"
"PM12A","D01-04","Penimepicycline","protein synthesis, 30S ribosomal subunit, tetracycline","","","","","D07233","CAS 4599-60-4"
"PM12A","D05-08","Vancomycin","wall","","","","","D00926","CAS 1404-93-9"
"PM12A","D09-12","Sulfamethazine","folate antagonist, PABA analog","","","","","D08539","CAS 1981-58-4"
"PM12A","E01-04","Sulfadiazine","folate antagonist, PABA analog","","","","","D05949","CAS 547-32-0"
"PM12A","E05-08","Sulfathiazole","folate antagonist, PABA analog","","","","","D01047","CAS 144-74-1"
"PM12A","E09-12","Sulfamethoxazole","folate antagonist, PABA analog","","","","","D00447","CAS 723-46-6"
"PM12A","F01-04","Rifampicin","RNA polymerase","","","","","D00211","CAS 13292-46-1"
"PM12A","F05-08","Rifamycin SV","RNA polymerase","","","","","D08480","CAS 14897-39-3"
"PM12A","F09-12","Phosphomycin","wall","","","","","","CAS 26016-99-9"
"PM12A","G01-04","DL-Serine hydroxamate","tRNA synthetase","","","","","","CAS 55779-32-3"
"PM12A","G05-08","Novobiocin","DNA topoisomerase","","","","","D01209","CAS 1476-53-5"
"PM12A","G09-12","Benzethonium chloride","membrane, detergent, cationic","","","","","D01140","CAS 121-54-0"
"PM12A","H01-04","1,10-Phenanthroline","chelator, lipophilic","","","","","C00604","CAS 5144-89-8"
"PM12A","H05-08","L-Aspartic acid b-hydroxamate","tRNA synthetase","","","","","","CAS 1955-68-6"
"PM12A","H09-12","Dodecyltrimethyl ammonium bromide","membrane, detergent, cationic","","","","","C20389","CAS 1119-94-4"
